model,dataset,testsize,metric_set,metric,value
"Lasso(alpha=0.75, random_state=42)",dataset_2,0.3,10 Fold-CV,Max_Score,0.3141525998013075
"Lasso(alpha=0.75, random_state=42)",dataset_2,0.3,10 Fold-CV,cv_scores,[0.3141526  0.3134813  0.31205951 0.31298584 0.30914008]
"Lasso(alpha=0.75, random_state=42)",dataset_3,0.3,Non-CV,R2_Score,-1.710438083968313e-05
"Lasso(alpha=0.75, random_state=42)",dataset_3,0.3,Non-CV,MSE_Score,0.18933695174327944
"Lasso(alpha=0.75, random_state=42)",dataset_3,0.3,Non-CV,MAE_Score,0.3795539115453168
"Lasso(alpha=0.75, random_state=42)",dataset_3,0.3,Non-CV,RMSE_Score,0.43512866113746107
"Lasso(alpha=0.75, random_state=42)",dataset_3,0.3,Non-CV,RMSLE_Score,-0.8321135188957882
"Lasso(alpha=0.75, random_state=42)",dataset_3,0.3,10 Fold-CV,Mean_Score,-5.343298662272566e-05
"Lasso(alpha=0.75, random_state=42)",dataset_3,0.3,10 Fold-CV,Min_Score,-9.502089317470208e-05
"Lasso(alpha=0.75, random_state=42)",dataset_3,0.3,10 Fold-CV,Max_Score,-2.040836034389315e-06
"Lasso(alpha=0.75, random_state=42)",dataset_3,0.3,10 Fold-CV,cv_scores,"[-2.99092997e-05 -4.75389957e-05 -9.50208932e-05 -2.04083603e-06
 -9.26549085e-05]"
"Lasso(alpha=0.75, random_state=42)",dataset_4,0.3,Non-CV,R2_Score,-8.700269213957057e-06
"Lasso(alpha=0.75, random_state=42)",dataset_4,0.3,Non-CV,MSE_Score,0.9965195165064874
"Lasso(alpha=0.75, random_state=42)",dataset_4,0.3,Non-CV,MAE_Score,0.7726575810768445
"Lasso(alpha=0.75, random_state=42)",dataset_4,0.3,Non-CV,RMSE_Score,0.9982582413917189
"Lasso(alpha=0.75, random_state=42)",dataset_4,0.3,Non-CV,RMSLE_Score,-0.00174327723344766
"Lasso(alpha=0.75, random_state=42)",dataset_4,0.3,10 Fold-CV,Mean_Score,-8.85108198235951e-05
"Lasso(alpha=0.75, random_state=42)",dataset_4,0.3,10 Fold-CV,Min_Score,-0.00018690530760956392
"Lasso(alpha=0.75, random_state=42)",dataset_4,0.3,10 Fold-CV,Max_Score,-8.354219011463826e-06
"Lasso(alpha=0.75, random_state=42)",dataset_4,0.3,10 Fold-CV,cv_scores,"[-8.35421901e-06 -2.18520968e-05 -1.75565895e-04 -4.98765809e-05
 -1.86905308e-04]"
"Lasso(alpha=0.75, random_state=42)",dataset_5,0.3,Non-CV,R2_Score,-1.710438083968313e-05
"Lasso(alpha=0.75, random_state=42)",dataset_5,0.3,Non-CV,MSE_Score,0.18933695174327944
"Lasso(alpha=0.75, random_state=42)",dataset_5,0.3,Non-CV,MAE_Score,0.3795539115453168
"Lasso(alpha=0.75, random_state=42)",dataset_5,0.3,Non-CV,RMSE_Score,0.43512866113746107
"Lasso(alpha=0.75, random_state=42)",dataset_5,0.3,Non-CV,RMSLE_Score,-0.8321135188957882
"Lasso(alpha=0.75, random_state=42)",dataset_5,0.3,10 Fold-CV,Mean_Score,-5.343298662272566e-05
"Lasso(alpha=0.75, random_state=42)",dataset_5,0.3,10 Fold-CV,Min_Score,-9.502089317470208e-05
"Lasso(alpha=0.75, random_state=42)",dataset_5,0.3,10 Fold-CV,Max_Score,-2.040836034389315e-06
"Lasso(alpha=0.75, random_state=42)",dataset_5,0.3,10 Fold-CV,cv_scores,"[-2.99092997e-05 -4.75389957e-05 -9.50208932e-05 -2.04083603e-06
 -9.26549085e-05]"
"Lasso(alpha=0.75, random_state=42)",dataset_6,0.3,Non-CV,R2_Score,-8.700269213957057e-06
"Lasso(alpha=0.75, random_state=42)",dataset_6,0.3,Non-CV,MSE_Score,0.9965195165064874
"Lasso(alpha=0.75, random_state=42)",dataset_6,0.3,Non-CV,MAE_Score,0.7726575810768445
"Lasso(alpha=0.75, random_state=42)",dataset_6,0.3,Non-CV,RMSE_Score,0.9982582413917189
"Lasso(alpha=0.75, random_state=42)",dataset_6,0.3,Non-CV,RMSLE_Score,-0.00174327723344766
"Lasso(alpha=0.75, random_state=42)",dataset_6,0.3,10 Fold-CV,Mean_Score,-8.85108198235951e-05
"Lasso(alpha=0.75, random_state=42)",dataset_6,0.3,10 Fold-CV,Min_Score,-0.00018690530760956392
"Lasso(alpha=0.75, random_state=42)",dataset_6,0.3,10 Fold-CV,Max_Score,-8.354219011463826e-06
"Lasso(alpha=0.75, random_state=42)",dataset_6,0.3,10 Fold-CV,cv_scores,"[-8.35421901e-06 -2.18520968e-05 -1.75565895e-04 -4.98765809e-05
 -1.86905308e-04]"
"Lasso(alpha=0.75, random_state=42)",dataset_7,0.3,Non-CV,R2_Score,-8.700269213957057e-06
"Lasso(alpha=0.75, random_state=42)",dataset_7,0.3,Non-CV,MSE_Score,0.9965195165064874
"Lasso(alpha=0.75, random_state=42)",dataset_7,0.3,Non-CV,MAE_Score,0.7726575810768445
"Lasso(alpha=0.75, random_state=42)",dataset_7,0.3,Non-CV,RMSE_Score,0.9982582413917189
"Lasso(alpha=0.75, random_state=42)",dataset_7,0.3,Non-CV,RMSLE_Score,-0.00174327723344766
"Lasso(alpha=0.75, random_state=42)",dataset_7,0.3,10 Fold-CV,Mean_Score,-8.85108198235951e-05
"Lasso(alpha=0.75, random_state=42)",dataset_7,0.3,10 Fold-CV,Min_Score,-0.00018690530760956392
"Lasso(alpha=0.75, random_state=42)",dataset_7,0.3,10 Fold-CV,Max_Score,-8.354219011463826e-06
"Lasso(alpha=0.75, random_state=42)",dataset_7,0.3,10 Fold-CV,cv_scores,"[-8.35421901e-06 -2.18520968e-05 -1.75565895e-04 -4.98765809e-05
 -1.86905308e-04]"
"Lasso(alpha=0.75, random_state=42)",dataset_8,0.3,Non-CV,R2_Score,-8.700269213957057e-06
"Lasso(alpha=0.75, random_state=42)",dataset_8,0.3,Non-CV,MSE_Score,0.9965195165064874
"Lasso(alpha=0.75, random_state=42)",dataset_8,0.3,Non-CV,MAE_Score,0.7726575810768445
"Lasso(alpha=0.75, random_state=42)",dataset_8,0.3,Non-CV,RMSE_Score,0.9982582413917189
"Lasso(alpha=0.75, random_state=42)",dataset_8,0.3,Non-CV,RMSLE_Score,-0.00174327723344766
"Lasso(alpha=0.75, random_state=42)",dataset_8,0.3,10 Fold-CV,Mean_Score,-8.85108198235951e-05
"Lasso(alpha=0.75, random_state=42)",dataset_8,0.3,10 Fold-CV,Min_Score,-0.00018690530760956392
"Lasso(alpha=0.75, random_state=42)",dataset_8,0.3,10 Fold-CV,Max_Score,-8.354219011463826e-06
"Lasso(alpha=0.75, random_state=42)",dataset_8,0.3,10 Fold-CV,cv_scores,"[-8.35421901e-06 -2.18520968e-05 -1.75565895e-04 -4.98765809e-05
 -1.86905308e-04]"
"Lasso(alpha=0.75, random_state=42)",dataset_9,0.3,Non-CV,R2_Score,-1.710438083968313e-05
"Lasso(alpha=0.75, random_state=42)",dataset_9,0.3,Non-CV,MSE_Score,0.18933695174327944
"Lasso(alpha=0.75, random_state=42)",dataset_9,0.3,Non-CV,MAE_Score,0.3795539115453168
"Lasso(alpha=0.75, random_state=42)",dataset_9,0.3,Non-CV,RMSE_Score,0.43512866113746107
"Lasso(alpha=0.75, random_state=42)",dataset_9,0.3,Non-CV,RMSLE_Score,-0.8321135188957882
"Lasso(alpha=0.75, random_state=42)",dataset_9,0.3,10 Fold-CV,Mean_Score,-5.343298662272566e-05
"Lasso(alpha=0.75, random_state=42)",dataset_9,0.3,10 Fold-CV,Min_Score,-9.502089317470208e-05
"Lasso(alpha=0.75, random_state=42)",dataset_9,0.3,10 Fold-CV,Max_Score,-2.040836034389315e-06
"Lasso(alpha=0.75, random_state=42)",dataset_9,0.3,10 Fold-CV,cv_scores,"[-2.99092997e-05 -4.75389957e-05 -9.50208932e-05 -2.04083603e-06
 -9.26549085e-05]"
"Lasso(alpha=0.75, random_state=42)",dataset_10,0.3,Non-CV,R2_Score,-8.700269213957057e-06
"Lasso(alpha=0.75, random_state=42)",dataset_10,0.3,Non-CV,MSE_Score,0.9965195165064874
"Lasso(alpha=0.75, random_state=42)",dataset_10,0.3,Non-CV,MAE_Score,0.7726575810768445
"Lasso(alpha=0.75, random_state=42)",dataset_10,0.3,Non-CV,RMSE_Score,0.9982582413917189
"Lasso(alpha=0.75, random_state=42)",dataset_10,0.3,Non-CV,RMSLE_Score,-0.00174327723344766
"Lasso(alpha=0.75, random_state=42)",dataset_10,0.3,10 Fold-CV,Mean_Score,-8.85108198235951e-05
"Lasso(alpha=0.75, random_state=42)",dataset_10,0.3,10 Fold-CV,Min_Score,-0.00018690530760956392
"Lasso(alpha=0.75, random_state=42)",dataset_10,0.3,10 Fold-CV,Max_Score,-8.354219011463826e-06
"Lasso(alpha=0.75, random_state=42)",dataset_10,0.3,10 Fold-CV,cv_scores,"[-8.35421901e-06 -2.18520968e-05 -1.75565895e-04 -4.98765809e-05
 -1.86905308e-04]"
"Lasso(alpha=0.75, random_state=42)",dataset_11,0.3,Non-CV,R2_Score,-8.700269213957057e-06
"Lasso(alpha=0.75, random_state=42)",dataset_11,0.3,Non-CV,MSE_Score,0.9965195165064874
"Lasso(alpha=0.75, random_state=42)",dataset_11,0.3,Non-CV,MAE_Score,0.7726575810768445
"Lasso(alpha=0.75, random_state=42)",dataset_11,0.3,Non-CV,RMSE_Score,0.9982582413917189
"Lasso(alpha=0.75, random_state=42)",dataset_11,0.3,Non-CV,RMSLE_Score,-0.00174327723344766
"Lasso(alpha=0.75, random_state=42)",dataset_11,0.3,10 Fold-CV,Mean_Score,-8.85108198235951e-05
"Lasso(alpha=0.75, random_state=42)",dataset_11,0.3,10 Fold-CV,Min_Score,-0.00018690530760956392
"Lasso(alpha=0.75, random_state=42)",dataset_11,0.3,10 Fold-CV,Max_Score,-8.354219011463826e-06
"Lasso(alpha=0.75, random_state=42)",dataset_11,0.3,10 Fold-CV,cv_scores,"[-8.35421901e-06 -2.18520968e-05 -1.75565895e-04 -4.98765809e-05
 -1.86905308e-04]"
"Lasso(alpha=0.75, random_state=42)",dataset_12,0.3,Non-CV,R2_Score,0.3143410408661287
"Lasso(alpha=0.75, random_state=42)",dataset_12,0.3,Non-CV,MSE_Score,0.6832665898411503
"Lasso(alpha=0.75, random_state=42)",dataset_12,0.3,Non-CV,MAE_Score,0.6401880390127315
"Lasso(alpha=0.75, random_state=42)",dataset_12,0.3,Non-CV,RMSE_Score,0.8265994131628392
"Lasso(alpha=0.75, random_state=42)",dataset_12,0.3,Non-CV,RMSLE_Score,-0.19043508684567256
"Lasso(alpha=0.75, random_state=42)",dataset_12,0.3,10 Fold-CV,Mean_Score,0.3123638659628892
"Lasso(alpha=0.75, random_state=42)",dataset_12,0.3,10 Fold-CV,Min_Score,0.3091400797928552
"Lasso(alpha=0.75, random_state=42)",dataset_12,0.3,10 Fold-CV,Max_Score,0.3141525998013075
"Lasso(alpha=0.75, random_state=42)",dataset_12,0.3,10 Fold-CV,cv_scores,[0.3141526  0.3134813  0.31205951 0.31298584 0.30914008]
"Lasso(alpha=0.35, random_state=42)",dataset_1,0.3,Non-CV,R2_Score,0.7519491377633625
"Lasso(alpha=0.35, random_state=42)",dataset_1,0.3,Non-CV,MSE_Score,0.2471853747257655
"Lasso(alpha=0.35, random_state=42)",dataset_1,0.3,Non-CV,MAE_Score,0.3883706264393123
"Lasso(alpha=0.35, random_state=42)",dataset_1,0.3,Non-CV,RMSE_Score,0.4971774076984648
"Lasso(alpha=0.35, random_state=42)",dataset_1,0.3,Non-CV,RMSLE_Score,-0.698808359439783
"Lasso(alpha=0.35, random_state=42)",dataset_1,0.3,10 Fold-CV,Mean_Score,0.7524079942702278
"Lasso(alpha=0.35, random_state=42)",dataset_1,0.3,10 Fold-CV,Min_Score,0.7502526739430967
"Lasso(alpha=0.35, random_state=42)",dataset_1,0.3,10 Fold-CV,Max_Score,0.7540983073693293
"Lasso(alpha=0.35, random_state=42)",dataset_1,0.3,10 Fold-CV,cv_scores,[0.75409831 0.75025267 0.75324712 0.75183981 0.75260206]
"Lasso(alpha=0.35, random_state=42)",dataset_2,0.3,Non-CV,R2_Score,0.7519491377633625
"Lasso(alpha=0.35, random_state=42)",dataset_2,0.3,Non-CV,MSE_Score,0.2471853747257655
"Lasso(alpha=0.35, random_state=42)",dataset_2,0.3,Non-CV,MAE_Score,0.3883706264393123
"Lasso(alpha=0.35, random_state=42)",dataset_2,0.3,Non-CV,RMSE_Score,0.4971774076984648
"Lasso(alpha=0.35, random_state=42)",dataset_2,0.3,Non-CV,RMSLE_Score,-0.698808359439783
"Lasso(alpha=0.35, random_state=42)",dataset_2,0.3,10 Fold-CV,Mean_Score,0.7524079942702278
"Lasso(alpha=0.35, random_state=42)",dataset_2,0.3,10 Fold-CV,Min_Score,0.7502526739430967
"Lasso(alpha=0.35, random_state=42)",dataset_2,0.3,10 Fold-CV,Max_Score,0.7540983073693293
"Lasso(alpha=0.35, random_state=42)",dataset_2,0.3,10 Fold-CV,cv_scores,[0.75409831 0.75025267 0.75324712 0.75183981 0.75260206]
"Lasso(alpha=0.35, random_state=42)",dataset_3,0.3,Non-CV,R2_Score,-1.710438083968313e-05
"Lasso(alpha=0.35, random_state=42)",dataset_3,0.3,Non-CV,MSE_Score,0.18933695174327944
"Lasso(alpha=0.35, random_state=42)",dataset_3,0.3,Non-CV,MAE_Score,0.3795539115453168
"Lasso(alpha=0.35, random_state=42)",dataset_3,0.3,Non-CV,RMSE_Score,0.43512866113746107
"Lasso(alpha=0.35, random_state=42)",dataset_3,0.3,Non-CV,RMSLE_Score,-0.8321135188957882
"Lasso(alpha=0.35, random_state=42)",dataset_3,0.3,10 Fold-CV,Mean_Score,-5.343298662272566e-05
"Lasso(alpha=0.35, random_state=42)",dataset_3,0.3,10 Fold-CV,Min_Score,-9.502089317470208e-05
"Lasso(alpha=0.35, random_state=42)",dataset_3,0.3,10 Fold-CV,Max_Score,-2.040836034389315e-06
"Lasso(alpha=0.35, random_state=42)",dataset_3,0.3,10 Fold-CV,cv_scores,"[-2.99092997e-05 -4.75389957e-05 -9.50208932e-05 -2.04083603e-06
 -9.26549085e-05]"
"Lasso(alpha=0.35, random_state=42)",dataset_4,0.3,Non-CV,R2_Score,-8.700269213957057e-06
"Lasso(alpha=0.35, random_state=42)",dataset_4,0.3,Non-CV,MSE_Score,0.9965195165064874
"Lasso(alpha=0.35, random_state=42)",dataset_4,0.3,Non-CV,MAE_Score,0.7726575810768445
"Lasso(alpha=0.35, random_state=42)",dataset_4,0.3,Non-CV,RMSE_Score,0.9982582413917189
"Lasso(alpha=0.35, random_state=42)",dataset_4,0.3,Non-CV,RMSLE_Score,-0.00174327723344766
"Lasso(alpha=0.35, random_state=42)",dataset_4,0.3,10 Fold-CV,Mean_Score,-8.85108198235951e-05
"Lasso(alpha=0.35, random_state=42)",dataset_4,0.3,10 Fold-CV,Min_Score,-0.00018690530760956392
"Lasso(alpha=0.35, random_state=42)",dataset_4,0.3,10 Fold-CV,Max_Score,-8.354219011463826e-06
"Lasso(alpha=0.35, random_state=42)",dataset_4,0.3,10 Fold-CV,cv_scores,"[-8.35421901e-06 -2.18520968e-05 -1.75565895e-04 -4.98765809e-05
 -1.86905308e-04]"
"Lasso(alpha=0.35, random_state=42)",dataset_5,0.3,Non-CV,R2_Score,-1.710438083968313e-05
"Lasso(alpha=0.35, random_state=42)",dataset_5,0.3,Non-CV,MSE_Score,0.18933695174327944
"Lasso(alpha=0.35, random_state=42)",dataset_5,0.3,Non-CV,MAE_Score,0.3795539115453168
"Lasso(alpha=0.35, random_state=42)",dataset_5,0.3,Non-CV,RMSE_Score,0.43512866113746107
"Lasso(alpha=0.35, random_state=42)",dataset_5,0.3,Non-CV,RMSLE_Score,-0.8321135188957882
"Lasso(alpha=0.35, random_state=42)",dataset_5,0.3,10 Fold-CV,Mean_Score,-5.343298662272566e-05
"Lasso(alpha=0.35, random_state=42)",dataset_5,0.3,10 Fold-CV,Min_Score,-9.502089317470208e-05
"Lasso(alpha=0.35, random_state=42)",dataset_5,0.3,10 Fold-CV,Max_Score,-2.040836034389315e-06
"Lasso(alpha=0.35, random_state=42)",dataset_5,0.3,10 Fold-CV,cv_scores,"[-2.99092997e-05 -4.75389957e-05 -9.50208932e-05 -2.04083603e-06
 -9.26549085e-05]"
"Lasso(alpha=0.35, random_state=42)",dataset_6,0.3,Non-CV,R2_Score,-8.700269213957057e-06
"Lasso(alpha=0.35, random_state=42)",dataset_6,0.3,Non-CV,MSE_Score,0.9965195165064874
"Lasso(alpha=0.35, random_state=42)",dataset_6,0.3,Non-CV,MAE_Score,0.7726575810768445
"Lasso(alpha=0.35, random_state=42)",dataset_6,0.3,Non-CV,RMSE_Score,0.9982582413917189
"Lasso(alpha=0.35, random_state=42)",dataset_6,0.3,Non-CV,RMSLE_Score,-0.00174327723344766
"Lasso(alpha=0.35, random_state=42)",dataset_6,0.3,10 Fold-CV,Mean_Score,-8.85108198235951e-05
"Lasso(alpha=0.35, random_state=42)",dataset_6,0.3,10 Fold-CV,Min_Score,-0.00018690530760956392
"Lasso(alpha=0.35, random_state=42)",dataset_6,0.3,10 Fold-CV,Max_Score,-8.354219011463826e-06
"Lasso(alpha=0.35, random_state=42)",dataset_6,0.3,10 Fold-CV,cv_scores,"[-8.35421901e-06 -2.18520968e-05 -1.75565895e-04 -4.98765809e-05
 -1.86905308e-04]"
"Lasso(alpha=0.35, random_state=42)",dataset_7,0.3,Non-CV,R2_Score,-8.700269213957057e-06
"Lasso(alpha=0.35, random_state=42)",dataset_7,0.3,Non-CV,MSE_Score,0.9965195165064874
"Lasso(alpha=0.35, random_state=42)",dataset_7,0.3,Non-CV,MAE_Score,0.7726575810768445
"Lasso(alpha=0.35, random_state=42)",dataset_7,0.3,Non-CV,RMSE_Score,0.9982582413917189
"Lasso(alpha=0.35, random_state=42)",dataset_7,0.3,Non-CV,RMSLE_Score,-0.00174327723344766
"Lasso(alpha=0.35, random_state=42)",dataset_7,0.3,10 Fold-CV,Mean_Score,-8.85108198235951e-05
"Lasso(alpha=0.35, random_state=42)",dataset_7,0.3,10 Fold-CV,Min_Score,-0.00018690530760956392
"Lasso(alpha=0.35, random_state=42)",dataset_7,0.3,10 Fold-CV,Max_Score,-8.354219011463826e-06
"Lasso(alpha=0.35, random_state=42)",dataset_7,0.3,10 Fold-CV,cv_scores,"[-8.35421901e-06 -2.18520968e-05 -1.75565895e-04 -4.98765809e-05
 -1.86905308e-04]"
"Lasso(alpha=0.35, random_state=42)",dataset_8,0.3,Non-CV,R2_Score,-8.700269213957057e-06
"Lasso(alpha=0.35, random_state=42)",dataset_8,0.3,Non-CV,MSE_Score,0.9965195165064874
"Lasso(alpha=0.35, random_state=42)",dataset_8,0.3,Non-CV,MAE_Score,0.7726575810768445
"Lasso(alpha=0.35, random_state=42)",dataset_8,0.3,Non-CV,RMSE_Score,0.9982582413917189
"Lasso(alpha=0.35, random_state=42)",dataset_8,0.3,Non-CV,RMSLE_Score,-0.00174327723344766
"Lasso(alpha=0.35, random_state=42)",dataset_8,0.3,10 Fold-CV,Mean_Score,-8.85108198235951e-05
"Lasso(alpha=0.35, random_state=42)",dataset_8,0.3,10 Fold-CV,Min_Score,-0.00018690530760956392
"Lasso(alpha=0.35, random_state=42)",dataset_8,0.3,10 Fold-CV,Max_Score,-8.354219011463826e-06
"Lasso(alpha=0.35, random_state=42)",dataset_8,0.3,10 Fold-CV,cv_scores,"[-8.35421901e-06 -2.18520968e-05 -1.75565895e-04 -4.98765809e-05
 -1.86905308e-04]"
"Lasso(alpha=0.35, random_state=42)",dataset_9,0.3,Non-CV,R2_Score,-1.710438083968313e-05
"Lasso(alpha=0.35, random_state=42)",dataset_9,0.3,Non-CV,MSE_Score,0.18933695174327944
"Lasso(alpha=0.35, random_state=42)",dataset_9,0.3,Non-CV,MAE_Score,0.3795539115453168
"Lasso(alpha=0.35, random_state=42)",dataset_9,0.3,Non-CV,RMSE_Score,0.43512866113746107
"Lasso(alpha=0.35, random_state=42)",dataset_9,0.3,Non-CV,RMSLE_Score,-0.8321135188957882
"Lasso(alpha=0.35, random_state=42)",dataset_9,0.3,10 Fold-CV,Mean_Score,-5.343298662272566e-05
"Lasso(alpha=0.35, random_state=42)",dataset_9,0.3,10 Fold-CV,Min_Score,-9.502089317470208e-05
"Lasso(alpha=0.35, random_state=42)",dataset_9,0.3,10 Fold-CV,Max_Score,-2.040836034389315e-06
"Lasso(alpha=0.35, random_state=42)",dataset_9,0.3,10 Fold-CV,cv_scores,"[-2.99092997e-05 -4.75389957e-05 -9.50208932e-05 -2.04083603e-06
 -9.26549085e-05]"
"Lasso(alpha=0.35, random_state=42)",dataset_10,0.3,Non-CV,R2_Score,-8.700269213957057e-06
"Lasso(alpha=0.35, random_state=42)",dataset_10,0.3,Non-CV,MSE_Score,0.9965195165064874
"Lasso(alpha=0.35, random_state=42)",dataset_10,0.3,Non-CV,MAE_Score,0.7726575810768445
"Lasso(alpha=0.35, random_state=42)",dataset_10,0.3,Non-CV,RMSE_Score,0.9982582413917189
"Lasso(alpha=0.35, random_state=42)",dataset_10,0.3,Non-CV,RMSLE_Score,-0.00174327723344766
"Lasso(alpha=0.35, random_state=42)",dataset_10,0.3,10 Fold-CV,Mean_Score,-8.85108198235951e-05
"Lasso(alpha=0.35, random_state=42)",dataset_10,0.3,10 Fold-CV,Min_Score,-0.00018690530760956392
"Lasso(alpha=0.35, random_state=42)",dataset_10,0.3,10 Fold-CV,Max_Score,-8.354219011463826e-06
"Lasso(alpha=0.35, random_state=42)",dataset_10,0.3,10 Fold-CV,cv_scores,"[-8.35421901e-06 -2.18520968e-05 -1.75565895e-04 -4.98765809e-05
 -1.86905308e-04]"
"Lasso(alpha=0.35, random_state=42)",dataset_11,0.3,Non-CV,R2_Score,-8.700269213957057e-06
"Lasso(alpha=0.35, random_state=42)",dataset_11,0.3,Non-CV,MSE_Score,0.9965195165064874
"Lasso(alpha=0.35, random_state=42)",dataset_11,0.3,Non-CV,MAE_Score,0.7726575810768445
"Lasso(alpha=0.35, random_state=42)",dataset_11,0.3,Non-CV,RMSE_Score,0.9982582413917189
"Lasso(alpha=0.35, random_state=42)",dataset_11,0.3,Non-CV,RMSLE_Score,-0.00174327723344766
"Lasso(alpha=0.35, random_state=42)",dataset_11,0.3,10 Fold-CV,Mean_Score,-8.85108198235951e-05
"Lasso(alpha=0.35, random_state=42)",dataset_11,0.3,10 Fold-CV,Min_Score,-0.00018690530760956392
"Lasso(alpha=0.35, random_state=42)",dataset_11,0.3,10 Fold-CV,Max_Score,-8.354219011463826e-06
"Lasso(alpha=0.35, random_state=42)",dataset_11,0.3,10 Fold-CV,cv_scores,"[-8.35421901e-06 -2.18520968e-05 -1.75565895e-04 -4.98765809e-05
 -1.86905308e-04]"
"Lasso(alpha=0.35, random_state=42)",dataset_12,0.3,Non-CV,R2_Score,0.7519491377633625
"Lasso(alpha=0.35, random_state=42)",dataset_12,0.3,Non-CV,MSE_Score,0.2471853747257655
"Lasso(alpha=0.35, random_state=42)",dataset_12,0.3,Non-CV,MAE_Score,0.3883706264393123
"Lasso(alpha=0.35, random_state=42)",dataset_12,0.3,Non-CV,RMSE_Score,0.4971774076984648
"Lasso(alpha=0.35, random_state=42)",dataset_12,0.3,Non-CV,RMSLE_Score,-0.698808359439783
"Lasso(alpha=0.35, random_state=42)",dataset_12,0.3,10 Fold-CV,Mean_Score,0.7524079942702278
"Lasso(alpha=0.35, random_state=42)",dataset_12,0.3,10 Fold-CV,Min_Score,0.7502526739430967
"Lasso(alpha=0.35, random_state=42)",dataset_12,0.3,10 Fold-CV,Max_Score,0.7540983073693293
"Lasso(alpha=0.35, random_state=42)",dataset_12,0.3,10 Fold-CV,cv_scores,[0.75409831 0.75025267 0.75324712 0.75183981 0.75260206]
GradientBoostingRegressor(random_state=42),dataset_1,0.3,Non-CV,R2_Score,0.9985753886205023
GradientBoostingRegressor(random_state=42),dataset_1,0.3,Non-CV,MSE_Score,0.0014196406918504034
GradientBoostingRegressor(random_state=42),dataset_1,0.3,Non-CV,MAE_Score,0.029092520268211887
GradientBoostingRegressor(random_state=42),dataset_1,0.3,Non-CV,RMSE_Score,0.03767811953707886
GradientBoostingRegressor(random_state=42),dataset_1,0.3,Non-CV,RMSLE_Score,-3.2786757366478074
GradientBoostingRegressor(random_state=42),dataset_1,0.3,10 Fold-CV,Mean_Score,0.9985336408266112
GradientBoostingRegressor(random_state=42),dataset_1,0.3,10 Fold-CV,Min_Score,0.9984818949347091
GradientBoostingRegressor(random_state=42),dataset_1,0.3,10 Fold-CV,Max_Score,0.9985663588293302
GradientBoostingRegressor(random_state=42),dataset_1,0.3,10 Fold-CV,cv_scores,[0.99856636 0.99850985 0.99848189 0.99855091 0.99855918]
GradientBoostingRegressor(random_state=42),dataset_2,0.3,Non-CV,R2_Score,0.9985753886205024
GradientBoostingRegressor(random_state=42),dataset_2,0.3,Non-CV,MSE_Score,0.0014196406918504008
GradientBoostingRegressor(random_state=42),dataset_2,0.3,Non-CV,MAE_Score,0.029092520268211866
GradientBoostingRegressor(random_state=42),dataset_2,0.3,Non-CV,RMSE_Score,0.03767811953707882
GradientBoostingRegressor(random_state=42),dataset_2,0.3,Non-CV,RMSLE_Score,-3.2786757366478083
GradientBoostingRegressor(random_state=42),dataset_2,0.3,10 Fold-CV,Mean_Score,0.9985336408266112
GradientBoostingRegressor(random_state=42),dataset_2,0.3,10 Fold-CV,Min_Score,0.9984818949347091
GradientBoostingRegressor(random_state=42),dataset_2,0.3,10 Fold-CV,Max_Score,0.9985663588293302
GradientBoostingRegressor(random_state=42),dataset_2,0.3,10 Fold-CV,cv_scores,[0.99856636 0.99850985 0.99848189 0.99855091 0.99855918]
GradientBoostingRegressor(random_state=42),dataset_3,0.3,Non-CV,R2_Score,0.99999999929448
GradientBoostingRegressor(random_state=42),dataset_3,0.3,Non-CV,MSE_Score,1.3357871727426388e-10
GradientBoostingRegressor(random_state=42),dataset_3,0.3,Non-CV,MAE_Score,1.0081482843898452e-05
GradientBoostingRegressor(random_state=42),dataset_3,0.3,Non-CV,RMSE_Score,1.1557625935903267e-05
GradientBoostingRegressor(random_state=42),dataset_3,0.3,Non-CV,RMSLE_Score,-11.368165084677615
GradientBoostingRegressor(random_state=42),dataset_3,0.3,10 Fold-CV,Mean_Score,0.9999049120101449
GradientBoostingRegressor(random_state=42),dataset_3,0.3,10 Fold-CV,Min_Score,0.9995245628729107
GradientBoostingRegressor(random_state=42),dataset_3,0.3,10 Fold-CV,Max_Score,0.9999999992944907
GradientBoostingRegressor(random_state=42),dataset_3,0.3,10 Fold-CV,cv_scores,[1.         0.99952456 1.         1.         1.        ]
GradientBoostingRegressor(random_state=42),dataset_4,0.3,Non-CV,R2_Score,0.2342110307645877
GradientBoostingRegressor(random_state=42),dataset_4,0.3,Non-CV,MSE_Score,0.7631170140450104
GradientBoostingRegressor(random_state=42),dataset_4,0.3,Non-CV,MAE_Score,0.6678990639654979
GradientBoostingRegressor(random_state=42),dataset_4,0.3,Non-CV,RMSE_Score,0.8735656895992484
GradientBoostingRegressor(random_state=42),dataset_4,0.3,Non-CV,RMSLE_Score,-0.13517194948890376
GradientBoostingRegressor(random_state=42),dataset_4,0.3,10 Fold-CV,Mean_Score,0.2316118373278723
GradientBoostingRegressor(random_state=42),dataset_4,0.3,10 Fold-CV,Min_Score,0.22382605681980594
GradientBoostingRegressor(random_state=42),dataset_4,0.3,10 Fold-CV,Max_Score,0.23548329341846042
GradientBoostingRegressor(random_state=42),dataset_4,0.3,10 Fold-CV,cv_scores,[0.23215469 0.23548329 0.22382606 0.23502693 0.23156822]
